title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,channel_ID,playlist_ID,url
Jake Paul - It's Everyday Bro (Song) feat. Team 10,2017-05-30,221,"['Hip_hop_music', 'Pop_music']",296087012,3192400.0,1105890.0,"['lucas and marcus', 'jake paul song', 'logan paul', 'Jake Paul Vlogs', 'merch', 'team 10', 'jake paul pranks', 'Jake Paul - Fresh Outta London (Official Music Video)', 'trending tiktok songs', 'Impaulsive Podcast', 'Jake Paul - DUMMY ft. TVGUCCI (Official Lyric Video)', 'Logan Paul Vlogs', 'mini jake paul', 'boxing', 'Tana', 'tik tok video', 'trending', 'jake paul scary vids', 'Jake Paul youtube', 'jake paul', 'Jake Paul - 23 (Official Music Video) starring Logan Paul', 'family vloggers', 'Jake Paul - Every Day Bro']",Jake Paul,Nico,UCcgVECVN4OKV6DH1jLkqmcA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,hSlb1ezRqfA
Eiffel 65 - Blue (Da Ba Dee) [Gabry Ponte Ice Pop Mix] (Original Video with subtitles),2009-09-02,220,"['Action-adventure_game', 'Electronic_music', 'Pop_music']",285523543,2842072.0,247655.0,"['eiffel', '65', 'blue', 'bliss', 'europop', 'eurodance', 'Blue (Da Ba Dee)', 'Eiffel65', 'Jeffrey Jey', 'Maury Lobina', 'Gabry Ponte', 'Iron Man 3', 'Blue Da Ba Dee', 'Eiffel 65', 'blisscorporation', 'Dance-pop (Musical Genre)', 'Italo Dance (Musical Genre)', 'I was green I would die', 'eiffel65 blue', ""i'm blue"", 'imblue', 'Trap Nation', 'im blue daba dee daba die', ""i'm blue remix"", 'trap nation blue', 'dance anni 90', '100.000.000 views', 'i puffi', 'los pitufos', 'the smurfs', 'blue the smurfs soundtrack', 'blue colonna sonora puffi']",Bliss Corporation,Nico,UCgsj4WI-t6bLuovqX-2k1tA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,68ugkg9RePc
"""Sweet Victory"" Performance 🎤 Band Geeks | SpongeBob",2018-12-03,134,['Rock_music'],32462116,733732.0,0.0,"['spongebob sweet victory performance', 'spongebob bubble bowl performance', 'spongebob sings sweet victory', 'spongebob sweet victory', 'spongebob musical performance', 'Spongebob', 'spongebob squarepants', 'spongebob music', 'spongebob episodes', 'spongebob nick', 'nickelodeon', 'nick show']",SpongeBob SquarePants Official,Nico,UCx27Pkk8plpiosF14qXq-VA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,k9iYm9PEAHg
PINK GUY - KILL YOURSELF,2014-06-03,156,['Hip_hop_music'],31760287,724734.0,43206.0,"['pink guy', 'filthy frank', 'funny', 'music video', 'rap', 'hip hop', 'offensive', 'fail', 'gangster', 'salamander man']",TVFilthyFrank,Nico,UCkitABalXafr-NqceQdDXtg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,2dbR2JZmlWo
I'm Osama - Rucka Rucka Ali,2013-06-01,281,['Hip_hop_music'],19913350,273217.0,19369.0,"['Rucka Rucka Ali', 'Osama Bin Laden', 'Terrorist', '9/11', 'Funny', 'Jokes', 'Humor', 'Thrift Shop', 'Obama']",RainbeauxRoyaume,Nico,UCWCMGKw0qhJXgoOIv-4uv-w,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,8hWVSvzh9os
IceJJFish - On The Floor ThatRaw.com Presents,2014-02-06,203,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",88040659,1193959.0,215507.0,['IceJJFish'],IceJJfish,Nico,UCPFMcvY1zbYl1Md0r44HpCQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,iq_d8VSM0nw
PINK GUY - STFU,2016-09-23,225,"['Electronic_music', 'Hip_hop_music']",91261876,2412549.0,217076.0,"['pink guy', 'rap', 'trap', 'rap music', 'trap music', 'fade', 'cinematography']",TVFilthyFrank,Nico,UCkitABalXafr-NqceQdDXtg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,OLpeX4RRo28
HEYYEYAAEYAAAEYAEYAA,2010-11-07,127,['Electronic_music'],209848025,4031395.0,341962.0,"['he-man', 'hey', 'tv', 'tries', 'myaah', 'mwyaah', 'rainbow', 'skeletor', 'awesome', 'jesus', 'best', 'song', 'ever', 'hay', 'learn', 'how', 'to', 'hide', 'your', 'feelings', 'Non', 'Blondes', 'four', ""what's"", 'up', ""What's"", 'Up', 'just', 'keep', 'it', 'inside', 'gay']",ProtoOfSnagem,Nico,UCJeFpHh_GaNzEGvneb3XNkQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,ZZ5LpwO-An4
Rebecca Black - Friday,2011-09-17,228,"['Hip_hop_music', 'Pop_music']",166254285,1491760.0,880793.0,"['Rebecca', 'Black', 'Friday', 'Official', 'Original', 'Music', 'Video', 'Fun', 'We', 'So', 'Excited', 'song', 'singer']",rebecca,Nico,UCGPI7zCpQYpPhDLdOAmpAww,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,kfVsfOSbJY0
I Just Had Sex (feat. Akon),2010-12-19,176,"['Hip_hop_music', 'Pop_music']",340173246,2097712.0,291383.0,"['lonely', 'island', 'jorma', 'andy', 'akiva', 'akon', 'jessica', 'alba', 'blake', 'lively', 'john', 'mcenroe', 'itunes']",thelonelyisland,Nico,UCCHcEUksSVKsRDH86j77Ntg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,lQlIhraqL7o
It's Peanut Butter Jelly Time!!!,2008-05-15,107,[],51341229,290803.0,33946.0,"['peanut butter jelly time', 'dancing banana', 'food', 'video', 'hip-hop']",AlbinoBlackSheep,Nico,UCaMruIfmW95vQJjcqCOe_SQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,Z3ZAGBL6UBA
Fresh Prince of Bel Air Intro,2008-01-01,111,['Hip_hop_music'],13864060,96553.0,9580.0,"['fresh', 'prince', 'of', 'bel-air', 'introduction', 'bel', 'air', 'theme', 'song', 'will', 'smith', 'Carlton', 'rolled', 'reddeadlys', 'Intro', ""80's"", ""90's"", 'rap', 'william', 'extended', 'full', 'version', 'intro', 'philly', 'philadelphia', 'b-ball', 'DJ', 'Jazzy', 'Jeff', 'and', 'Will', 'Smith', 'Willie']",Coin,Nico,UCAPRTmObBiJgvGvWCrbgslQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,hBe0VCso0qs
Family Guy - Iraq Lobster extended,2012-07-28,130,['Pop_music'],1454767,13690.0,727.0,"['Griffin', 'Family']",hoohoo109,Nico,UCwjQt_h49mDhJmivHnJGZGw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,mIpGwmFrfkc
Trololo...   The Full Original Version.,2010-03-04,296,"['Electronic_music', 'Pop_music']",18880174,75827.0,13892.0,"['Trololo', 'mantra', 'happiness', 'truth', 'double-knit', 'double-breasted']",zoomadood,Nico,UCQXasu5wxVohnuG70mGlFqQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,sTSA_sWGM44
Why you always lying (full song),2015-09-15,261,"['Hip_hop_music', 'Pop_music', 'Soul_music']",7332978,165211.0,10482.0,,Promo Tv,Nico,UC8pXHOcbfwCTVi6Kl4wwxEg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,dsswAbB725o
WAKE ME UP INSIDE - Goofy Edition,2015-03-19,84,['Pop_music'],10546903,326792.0,16610.0,"['goofy', 'parody', 'wake me up inside', 'Evanescence (Musical Group)', 'disney', 'lol', 'rofl', 'lmao', 'weird', 'so weird', 'Random', 'Strange', 'bring me to life']",jordanrose,Nico,UCEIncCgv7-eq_-FmDg4UzPw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,tOsck7jYUsE
Scooby Doo Theme Song,2009-02-06,62,"['Independent_music', 'Television_program']",41035931,185684.0,0.0,"['scooby', 'doo', 'theme', 'song', 'video', 'intro', 'cartoon', 'old', 'new', 'free', 'pup', 'lyrics', 'mystery', 'machine']",Aaron Henry,Nico,UCjl4fHMxKtYKepTJ3epLd8g,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,0_C2HJvtRDY
Original GhostBusters Theme Song,2008-08-06,244,['Pop_music'],244176720,1250557.0,0.0,"['Ghostbusters', 'theme', 'song', 'original', 'game', 'tune', 'main', 'spooky', 'meme']",PrestigeGhost,Nico,UC4rgyQeDYLlwvIjxCjbHU3w,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,m9We2XsVZfc
"just a regular crab rave, nothing to see here folks",2018-09-17,166,['Electronic_music'],22347672,562680.0,51188.0,"['crab rave', 'megalovania', 'sans', 'meme', 'crab', 'rave', 'noisestorm', 'crab rave meme', 'crab rave megalovania', 'crab rave sans', 'megalovania crab rave', 'just a regular crab rave']",Fluxxy,Nico,UCxC9XxfKv27NP-tw4u_4V4Q,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,Y5tjtUFL0j4
Daft Punk having an argument on stage,2013-07-06,90,['NaN'],18319786,474718.0,15891.0,"['Daft Punk (Musical Group)', 'Fun', 'funny comedy music french']",Sawset,Nico,UC1le-iTjbL1IOpdClKgyeHg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,EnCuPkBvZ-o
HEYEAYEAYEA!,2013-04-13,127,['Electronic_music'],2892120,43155.0,3915.0,"['HEMAN', 'heman', 'HEYEAYEAYEA', 'heyeayea', 'watch', 'laugh', 'hey', 'yea', 'OMG dont I trie', 'Tags', 'OMG (song)', 'Funny', 'Like', 'Laughter (Musical Instrument)', 'You', 'Lol', 'Comedy', 'You (Tarot Song)', 'League Of Legends (Video Game)', 'LOL (Laughing Out Loud)', 'Miss', 'Hilarious', 'Video Game (Industry)', 'Miss You', 'Industry (Quotation Subject)']",Tom Collinson,Nico,UCaWubJ8ltNHnzkTWdaAlMTw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,662JyNLVpxE
XXXTentacion - Moonlight (EAR-RAPE),2018-06-04,170,['NaN'],2342295,66706.0,8512.0,,gabe,Nico,UC7L56PeWveQsmTXtvknlCmw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,fGZb5SpRCi0
Gekyume Onfroy - Look at me! pt. 2,2019-01-28,59,['Hip_hop_music'],1614411,56109.0,6890.0,,Jordan lol,Nico,UCW1g2Y5ill9kUIaWqVASMZQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,GEgJ5ToLogY
Travis Scott - SICKO MODE (MINECRAFT PARODY) ft. Lil Cheek & Slim Natey,2019-01-28,276,"['Action-adventure_game', 'Role-playing_video_game', 'Video_game_culture']",2870446,85183.0,6506.0,"['reptilelegit', 'reptilelegitgaming', 'sicko mode', 'minecraft parody', 'meme', 'memes', 'minecraft', 'daddy dill', 'lil cheek', 'parodies', 'parody', 'funny', 'minecraft parodies', 'mo bamba', 'edgy', 'natey', 'noteblock', 'drake', 'travis scott']",ReptileLegitYT,Nico,UCl8LqsuSphURXP0x2402dZg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,FzjBKzfbhjU
"All Star but ""star"" is replaced with Gordon Ramsay insults",2017-06-23,294,"['Entertainment', 'Film', 'Rock_music', 'Television_program']",5623747,186042.0,10012.0,"['Gordon Ramsey', 'Funny', 'All Star', 'Smash Mouth', 'Memes']",Amazing Chicken,Nico,UCd_vW0XTwOa1rT9XnKNr_Eg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,nqfmfeVQX48
DKR (Bonus Track),2018-12-12,175,['Hip_hop_music'],4653293,21970.0,6.0,"['Booba', 'Trône', 'DKR']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,i3XSw7xuobA
Validée,2018-12-12,206,"['Electronic_music', 'Hip_hop_music']",4163617,21724.0,7.0,"['Booba', 'Benash', 'Nero nemesis', 'Validée']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,0Xb7HeFNxsE
Gato feat. Booba - HAÏ,2019-11-21,230,['Hip_hop_music'],4069491,53762.0,3639.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'piraterie', 'trone', 'duc', 'neronemesis', 'movelang', 'futur', 'rolex', '92I', 'niska', 'DCNTD', 'UNKUT', 'nino', 'lacrim', 'dosseh', 'pnl', 'gato', 'gatodabato', 'lapiraterie', 'damso', 'kalash', 'valide', 'armand', 'octogone', 'bramsito', 'salemood', 'dkr', 'arcenciel', 'glaive', 'graduur', '7corp']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,omcsNb-XGig
Booba - GLAIVE (Clip Officiel),2019-09-12,229,"['Electronic_music', 'Hip_hop_music']",22540175,226048.0,12573.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'GLAIVE', 'octogone', 'damso', 'kaaris', 'niska', 'pnl', 'legende', 'duc', 'piraterie', 'dcntd', 'boulbi', 'glaive', 'glève', 'gleve', 'kop', 'kevin', 'dosseh', 'salemood', 'validee', 'scarface', 'pgp']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,dqNEmR5uQCM
Booba - PGP (Clip Officiel),2019-03-15,173,['Hip_hop_music'],14380347,147259.0,6321.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'PGP', 'New', 'Official', 'Clip', '2019', 'DUC', '7corp', '#PGP']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,3egagRvougI
BB,2018-10-01,199,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",11777721,49692.0,1021.0,"['Booba', 'BB']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,lIxJg-XkO2A
Booba - Gotham (Clip Officiel),2018-06-18,228,['Hip_hop_music'],25188142,203919.0,10065.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'Gotham', 'clip officiel', 'rap', '2018', 'trone', 'batman']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,uye7g51SrYY
Nougat,2018-07-26,180,"['Electronic_music', 'Hip_hop_music']",457661,4540.0,61.0,"['Booba', 'Nougat']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,YflKoxd2Dps
Centurion,2018-12-12,100,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",2048819,8491.0,111.0,"['Booba', 'Trône', 'Centurion']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,ao9gt6kgo6c
Booba - Friday (Clip Officiel),2017-12-07,260,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",55350392,293702.0,12971.0,"['Friday (Clip Officiel)', 'Booba', 'Hip Hop', 'Tallac Records Bis', 'b2oba', 'trone', 'Friday', '92i', 'Tallac Records', 'Kopp']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,5WpLtZNafzU
Drapeau noir,2018-12-12,204,['Hip_hop_music'],3047693,13929.0,118.0,"['Booba', 'Trône', 'Drapeau noir']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,LmVOiQ0q-Fg
Booba - Trône (Clip Officiel),2018-04-11,208,"['Hip_hop_music', 'Pop_music']",24296026,156209.0,5847.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'Trone']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,48fnSevQFk4
Bouyon,2018-12-12,201,['Hip_hop_music'],1533723,7022.0,231.0,"['Booba', 'Gato', 'Trône', 'Bouyon']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,iCwGosPxFPw
Magnifique,2018-12-12,192,"['Hip_hop_music', 'Pop_music']",1467023,6679.0,74.0,"['Booba', 'Trône', 'Magnifique']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,02NPCoEK5Xo
Ça va aller,2018-12-12,164,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",1538741,9484.0,137.0,"['Booba', 'Niska', 'Ｎｉｓｋａ', 'Sidiki Diabaté', 'Trône', 'Ça va aller']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,rY4q6VXmhLg
Terrain,2018-12-12,150,['Hip_hop_music'],1381726,7948.0,98.0,"['Booba', 'Trône', 'Terrain']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,zXVY4PVSs1M
Booba - A la folie (Clip Officiel),2018-03-02,227,"['Hip_hop_music', 'Pop_music']",17235055,117376.0,4241.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'Trône', '2018', 'A la folie (Clip Officiel)']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,8QCqvp7oWhs
113,2018-12-12,154,['Hip_hop_music'],2151836,12409.0,203.0,"['Booba', 'Damso', 'Trône', '113']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,IdtIq4uaViE
Ridin',2018-12-12,212,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",6391134,35866.0,340.0,"['Booba', 'Trône', ""Ridin'""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,zKe9ouL5NKY
Booba - Petite Fille (Clip Officiel),2018-12-10,222,"['Hip_hop_music', 'Pop_music']",80525215,535721.0,24373.0,"['Booba', 'Tallac Records', '92i', 'B2oba', 'Kopp', 'petite fille', 'luna', 'trône', 'clip', 'officiel', '2018']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,QHuo2pIyTH8
Booba - É.L.É.P.H.A.N.T,2016-07-25,182,['Hip_hop_music'],39517232,145571.0,5803.0,"['booba', 'É.L.É.P.H.A.N.T', 'elephant', 'éléphant', 'E.L.E.P.H.A.N.T', 'b2oba', 'tallac', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Tk20thb6z-g
Garcimore,2018-10-30,182,['Hip_hop_music'],467102,1665.0,28.0,"['Booba', 'Autopsie 0', 'Garcimore']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,C4hv5V8FLWU
Le D.U.C,2018-10-30,261,"['Electronic_music', 'Hip_hop_music']",194143,981.0,10.0,"['Booba', 'Autopsie 0', 'Le D.U.C']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,_qPu2WQpU1k
Tout et tout d'suite,2018-10-30,150,"['Electronic_music', 'Hip_hop_music']",131123,542.0,6.0,"['Booba', 'Autopsie 0', ""Tout et tout d'suite""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,rRboUOxP0eA
Booba - A3,2014-12-04,127,"['Electronic_music', 'Hip_hop_music']",624313,1897.0,44.0,"['Booba', 'Les Inedits Autopsie', 'A3', 'double poney', 'non stop', 'trashhh', 'vie en rouge', 'millionaire', 'rats des villes', 'salade tomates', 'ride', 'grand demain', 'controle la zone', 'eldorado', 'Tallac Records', 'Because Music', 'Black Music', 'Hip Hop']",Because Music,B2O,UCuJDm2rcsA_SgqYHz4X8i9w,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,mewLwB2DPWM
Booba - Double Poney (Clip Officiel),2010-09-14,346,['Hip_hop_music'],6675658,21441.0,1344.0,"['Booba', 'Double Poney', 'Clip', 'Video', 'Rap', 'Hip Hop', 'Mixtape', 'Autopsie 3', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,3Xp1T5rNs_U
Booba - La Vie en Rouge,2014-12-04,157,"['Electronic_music', 'Hip_hop_music']",490743,2627.0,136.0,"['Booba', 'Les Inedits Autopsie', 'A3', 'double poney', 'non stop', 'trashhh', 'vie en rouge', 'millionaire', 'rats des villes', 'salade tomates', 'ride', 'grand demain', 'controle la zone', 'eldorado', 'Tallac Records', 'Because Music', 'Black Music', 'Hip Hop']",Because Music,B2O,UCuJDm2rcsA_SgqYHz4X8i9w,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,ybsXGAtZMxs
Booba - Rats des Villes (Clip Officiel),2010-09-14,267,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",3901761,12875.0,628.0,"['Booba', 'Rats des villes', 'Autopsie 3', 'Clip', 'Video', 'Rap', 'Hip Hop', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,9yysZMXachk
Booba - Foetus,2014-12-04,299,['Hip_hop_music'],354705,1784.0,79.0,"['Booba', 'Les Inedits Autopsie', 'A3', 'double poney', 'non stop', 'trashhh', 'vie en rouge', 'millionaire', 'rats des villes', 'salade tomates', 'ride', 'grand demain', 'controle la zone', 'eldorado', 'Tallac Records', 'Because Music', 'Black Music', 'Hip Hop']",Because Music,B2O,UCuJDm2rcsA_SgqYHz4X8i9w,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,h7AAFZCMhk8
Booba - A4 (Clip Officiel),2012-05-28,192,['Hip_hop_music'],6813893,25987.0,3971.0,"['B2oba', 'A4', 'Autopsie 4', 'Clip', 'Video', 'Hip Hop', 'B2o', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,e3xXCfXxr70
Booba - Bakel City Gang (Clip Officiel),2011-09-30,402,"['Electronic_music', 'Hip_hop_music']",21238710,66481.0,8661.0,"['booba', 'kopp', '92i', 'bakel city gang', 'lunatic', 'single', 'rap', 'Booba', 'Chris Macari', 'Kopp', 'B2o', 'Clip', 'Son', 'Audio', 'Validée', '92i Veyron', 'Salside', 'Walabok', 'Comme les autres', '4G', 'Kalash', 'Scarface', 'JDC', 'R.T.C', 'Génération Assassin', 'Nero Nemesis', 'D.U.C', 'Pantheon', 'Temps Mort', 'Lunatic', 'Ouest Side', '0.9', 'Autopsie vol.1', 'Autopsie Vol.2', 'Autopsie vol.3', 'Autopsie vol.4', 'A.C Milan', 'T.L.T', 'Tombé pour elle', 'Caramel', 'Comme une étoile', 'Turfu', 'OKLM', 'Maître Yoda', 'Bakel City Gang', 'LVMH', 'Jimmy', 'Killer', 'Tony Sosa', 'Habibi']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,-B8IKn-RrDc
Booba - Vaisseau Mère (Clip Officiel),2011-12-01,256,['Hip_hop_music'],7889011,24050.0,2752.0,"['booba', '92i', 'rap', 'Hip Hop', 'Vaisseau mère', 'Autopsie 4', 'B2oba Officiel', 'Clip', 'Video']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,HBfVyIW3huA
Booba - Scarface (Clip Officiel),2012-01-18,254,"['Hip_hop_music', 'Pop_music']",45079049,178787.0,17110.0,"['b2oba', 'kopp', '92i', 'Scarface', 'Booba', 'B2oba Officiel', 'Mixtape', 'Autopsie 4']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,ypU6RHVb_Gw
Booba - Pigeons,2014-12-04,232,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",353874,1547.0,38.0,"['Booba', 'Autopsie Vol. 4', 'vaisseau mere', 'cruella', 'problem', 'scarface', 'ennemi', 'prive antenne', 'pigeons', '6 gro', 'gangster', 'paname', 'corner', 'A4', 'bakel city gang', 'muzik', 'Tallac Records', 'Because Music', 'Black Music', 'Hip Hop']",Because Music,B2O,UCuJDm2rcsA_SgqYHz4X8i9w,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Lu_9NxT5eiw
Booba - Gangster,2014-12-04,347,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",593823,2299.0,85.0,"['Booba', 'Autopsie Vol. 4', 'vaisseau mere', 'cruella', 'problem', 'scarface', 'ennemi', 'prive antenne', 'pigeons', '6 gro', 'gangster', 'paname', 'corner', 'A4', 'bakel city gang', 'muzik', 'Tallac Records', 'Because Music', 'Black Music', 'Hip Hop']",Because Music,B2O,UCuJDm2rcsA_SgqYHz4X8i9w,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,TEHu2DA3o4A
Booba - Paname (Clip Officiel),2011-11-10,317,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",14463763,47025.0,3508.0,"['Booba', 'Paname', 'Clip', 'Autopsie 4', 'Video', 'Mixtape', 'Rap', 'Hip Hop', 'B2oba Officiel', 'B2o', 'Kopp']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,RncCcghS2Bk
Booba - #FÉLIXÉBOUÉ,2015-11-21,148,"['Electronic_music', 'Hip_hop_music']",4767850,36138.0,1970.0,"['Booba (Musical Artist)', '#FÉLIXÉBOUÉ', '92i', 'Rap', 'Hip Hop', 'Audio', 'Nero Nemesis', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,LfbNMruqJV0
Booba - JDC,2016-02-01,224,"['Electronic_music', 'Hip_hop_music']",2827810,29064.0,1875.0,"['Booba', 'JDC', 'Audio', 'Son', 'Rap', 'Hip Hop', '92i', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,PuFBRJ70SjQ
Booba - Salside (Clip Officiel),2016-07-12,188,"['Electronic_music', 'Hip_hop_music']",17177660,115210.0,5794.0,"['Booba', 'Salside', 'Nero Nemesis', 'B2oba', 'B2ObaOfficiel', 'clip officiel', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,wa1jFkDejVE
